document_id,text,meta,created_at,updated_at,annotations_approved_by_id,project_id
1921,"Also, only unsworn representations of counsel were considered, with no attempt to hear legally admitted evidence.",{},2020-05-20 21:15:26.146537+00,2020-05-20 21:15:26.146554+00,,10
1922,"On the face of the authority submitted by the Government, People v. Carlos G. Camacho, [1 Guam R. 501] it seems evident that the Organic Act of Guam, 48 U.S.C. §1421, §1422, et seq., forbids the appointment of a special prosecutor by any body of government other than the Executive Branch.",{},2020-05-20 21:15:26.148157+00,2020-05-20 21:15:26.148174+00,,10
1923,"If adequate notice was given to counsel for the Government, perhaps the Superior Court would have been supplied with the",{},2020-05-20 21:15:26.14972+00,2020-05-20 21:15:26.149738+00,,10
1924,The District Court sees no reason why it should make a de novo decision on matters which were not fully briefed and presented before the Superior Court of Guam.,{},2020-05-20 21:15:26.151181+00,2020-05-20 21:15:26.151199+00,,10
1925,"The November 26, 1979 Decision and Order of the Superior Court is vacated, and the Superior Court is ordered to schedule a hearing on the disqualification issue with full and adequate notice being given to counsel for both sides.",{},2020-05-20 21:15:26.152588+00,2020-05-20 21:15:26.152605+00,,10
1926,"With the vacating of the November 26, 1979 Decision and Order, the appointment of a ""Special Prosecutor"" by the Superior Court is declared a nullity.",{},2020-05-20 21:15:26.154007+00,2020-05-20 21:15:26.154023+00,,10
1927,Vacated and remanded.,{},2020-05-20 21:15:26.155393+00,2020-05-20 21:15:26.155409+00,,10
1928,"The motion of defendants to vacate and set aside the Attachment issued by this Court, came on regularly for hearing the 28th day of July, 1972, David M. Shapiro, Esq., appearing for the plaintiff and Joaquin C. Arriola appearing for the defendants, and the Court, having heard the argument and statements of counsel, finds the facts as follows:",{},2020-05-20 21:15:26.156768+00,2020-05-20 21:15:26.156784+00,,10
1929,Defendants are residents of the Territory of Guam and in personam jurisdiction is readily available.,{},2020-05-20 21:15:26.158182+00,2020-05-20 21:15:26.158198+00,,10
1930,"On June 29, 1972, plaintiff filed its complaint against defendants on a guaranty instrument.",{},2020-05-20 21:15:26.159651+00,2020-05-20 21:15:26.159669+00,,10
1931,Affidavit for Attachment and Undertaking on Attachment and obtained a Writ of Attachment from this Court.,{},2020-05-20 21:15:26.161129+00,2020-05-20 21:15:26.161147+00,,10
1932,"On July 14, 1972, the United States Marshal for the Territory of Guam issued his Notice of Levying on Real Property, and filed the same with the Department of Land Management, Government of Guam, under document No. 114073, on the same date.",{},2020-05-20 21:15:26.163363+00,2020-05-20 21:15:26.163381+00,,10
1933,"The filing and recordation of the Notice of Levying on Real Property in the Department of Land Management, Government of Guam, creates a lien on the property of the defendants.",{},2020-05-20 21:15:26.164856+00,2020-05-20 21:15:26.164872+00,,10
1934,"Defendants were served with summons and complaint, Writ of Attachment and Notice of Levying on Real Property, on July 18, 1972.",{},2020-05-20 21:15:26.166481+00,2020-05-20 21:15:26.1665+00,,10
1935,"As a conclusion of law from the foregoing facts, the Court finds that this prejudgment attachment procedure violates the fundamental principles of due process.",{},2020-05-20 21:15:26.168046+00,2020-05-20 21:15:26.168076+00,,10
1936,"Accordingly, it is hereby ORDERED, ADJUDGED AND DECREED that the Writ of Attachment and the Notice of Levying on Real Property be and same are hereby vacated, set aside and dissolved.",{},2020-05-20 21:15:26.169777+00,2020-05-20 21:15:26.169794+00,,10
1937,It is further ORDERED that plaintiff pay to defendants their costs.,{},2020-05-20 21:15:26.17125+00,2020-05-20 21:15:26.171267+00,,10
1938,The Court is of the opinion that he foregoing Order involves a controlling issue of law as to which there is a substantial ground for difference of opinion and that an immediate appeal from the Order may materially advance the ultimate termination of the litigation.,{},2020-05-20 21:15:26.173065+00,2020-05-20 21:15:26.173096+00,,10
1939,This matter came before the Court on defendant's summary judgment motion and motion to dismiss.,{},2020-05-20 21:15:26.174585+00,2020-05-20 21:15:26.174602+00,,10
1940,"Defendant was represented by Assistant Attorney General Roger Willmeth, the plaintiff was represented by Timothy Stewart.",{},2020-05-20 21:15:26.176155+00,2020-05-20 21:15:26.176172+00,,10
1941,The motions were heard by Judge John P. Raker and decision was reserved.,{},2020-05-20 21:15:26.177656+00,2020-05-20 21:15:26.177674+00,,10
1942,The Court first will examine this claim as regards the first and third causes of action.,{},2020-05-20 21:15:26.179314+00,2020-05-20 21:15:26.179331+00,,10
1943,"The first cause of action sounds in negligence, count one against defendant Taijeron and count two against defendant Aguigui.",{},2020-05-20 21:15:26.180743+00,2020-05-20 21:15:26.180759+00,,10
1944,Plaintiff has plead $200.00 in damages on each count.,{},2020-05-20 21:15:26.182142+00,2020-05-20 21:15:26.182158+00,,10
1945,"The third cause of action is against defendant Taijeron for negligent supervision and claims $400,000 in damages.",{},2020-05-20 21:15:26.183627+00,2020-05-20 21:15:26.183643+00,,10
1946,"Each of these counts are against an individual defendant government employee and plead in excess of $100,000 damages.",{},2020-05-20 21:15:26.185059+00,2020-05-20 21:15:26.185075+00,,10
1947,"It is defendant's position that the Court lacks jurisdiction as Government Code §6500.10 prohibits actions against an individual defendant once a claim has been filed pursuant to the Government Claims Act, as was done in this case.",{},2020-05-20 21:15:26.186541+00,2020-05-20 21:15:26.186557+00,,10
1948,"Such a position does not take, into account Government Code §6500.20, which specifically allows ""further proceedings against the employee"" if ""the Court certifies that it would have awarded the claimant more but for the limitations of 6500.13.""",{},2020-05-20 21:15:26.188106+00,2020-05-20 21:15:26.188122+00,,10
1949,"Section 6500.13 limits the Government's liability to $100,000.00 (See Decision and Order of February 11, 1980, Paulin v.",{},2020-05-20 21:15:26.189714+00,2020-05-20 21:15:26.18973+00,,10
1952,"Thus all of the above counts are specifically authorized by Government Code §6500.20 as more than $100,000 is claimed, and these counts are within the jurisdiction of the Court.",{},2020-05-20 21:15:26.194418+00,2020-05-20 21:15:26.194435+00,,10
1953,The motion to dismiss as to these counts is therefore DENIED.,{},2020-05-20 21:15:26.196061+00,2020-05-20 21:15:26.196078+00,,10
1954,The second claim that this Court lacks jurisdiction regards counts one and two of the fourth and fifth causes of action.,{},2020-05-20 21:15:26.197968+00,2020-05-20 21:15:26.197987+00,,10
1955,"These are once again against the individual named defendants, but in this instance based on allegations of intentional tort.",{},2020-05-20 21:15:26.199544+00,2020-05-20 21:15:26.199561+00,,10
1956,Once again defendants base their claim that the Court lacks jurisdiction over these counts on a reading of Section 6500.10.,{},2020-05-20 21:15:26.201203+00,2020-05-20 21:15:26.20122+00,,10
1957,"Guam's Government Claims Act differs from those of many other jurisdictions, for while the act waives the sovereign immunity of the territory, it does not indemnify or immunize the employee.",{},2020-05-20 21:15:26.202716+00,2020-05-20 21:15:26.202733+00,,10
1958,"Rather, it provides that judgment or settlement of a government claims action bars further action against the employee (6500.20).",{},2020-05-20 21:15:26.204211+00,2020-05-20 21:15:26.204227+00,,10
1959,"Further, the Act only covers negligent torts, and sovereign immunity is not waived for intentional wrongs of the employee.",{},2020-05-20 21:15:26.205698+00,2020-05-20 21:15:26.205715+00,,10
1961,What plaintiff has done is,{},2020-05-20 21:15:26.208685+00,2020-05-20 21:15:26.208702+00,,10
1963,The legislature has made the determination that it will make it possible to proceed against the territory rather than the employee on negligence claims.,{},2020-05-20 21:15:26.211535+00,2020-05-20 21:15:26.211552+00,,10
1964,Thus employees are freed to some extent from concern about individual liability which make them overly cautious about their actions being found negligent and adversely affect their function as employees.,{},2020-05-20 21:15:26.213119+00,2020-05-20 21:15:26.213151+00,,10
1965,The legislature determined that a similar rationale did not exist for intentional wrong doing by government employees.,{},2020-05-20 21:15:26.214662+00,2020-05-20 21:15:26.214678+00,,10
1966,Yet the reading of §6500.10 urged by defendants is that simply by plaintiff's' act of filing a claim with the government for alleged negligence an employee is completely immunized should it turn out that the act was intentional.,{},2020-05-20 21:15:26.216144+00,2020-05-20 21:15:26.216161+00,,10
1967,"Thus the act would provide absolute protection for an intentional tort-feasor, while providing a recovery against no one, and would indemnify a negligent tort-feasor to the extent of $100,000.",{},2020-05-20 21:15:26.218351+00,2020-05-20 21:15:26.218375+00,,10
1968,"This is a very strange result, and there is no indication that this was the intent of the legislature.",{},2020-05-20 21:15:26.22007+00,2020-05-20 21:15:26.220105+00,,10
1969,"Beyond creating a chilling effect on filing a claim with the government because a plaintiff would lose all should he be mistaken in his theory, this reading also creates troublesome due process problems as such an irrevocable election would have to e made before the plaintiff has the opportunity for any sort of discovery.",{},2020-05-20 21:15:26.22178+00,2020-05-20 21:15:26.22181+00,,10
1970,"The election would have to be made before the filing of claim, let alone a law suit.",{},2020-05-20 21:15:26.22334+00,2020-05-20 21:15:26.223369+00,,10
1971,It is the decision of this Court that any bar to a plaintiff's action against an individual tort-feasor under the Government Claims Act (Government Code §6500 et.,{},2020-05-20 21:15:26.224995+00,2020-05-20 21:15:26.225013+00,,10
1972,"seq.) is limited to actions which may be brought under the Claims Act, and thus does not affect an allegation of an intentional tort.",{},2020-05-20 21:15:26.226528+00,2020-05-20 21:15:26.226546+00,,10
1973,The motion to dismiss causes of action four and five is DENIED.,{},2020-05-20 21:15:26.228273+00,2020-05-20 21:15:26.228328+00,,10
1974,The final motion to be disposed of is a summary judgment motion on the second cause of action.,{},2020-05-20 21:15:26.229936+00,2020-05-20 21:15:26.229953+00,,10
1975,"The basis of this motion is that this cause of action for negligent hiring, training and supervision of the defendant employees is not within the scope of the claim filed by plaintiff, and thus barred.",{},2020-05-20 21:15:26.231381+00,2020-05-20 21:15:26.231397+00,,10
1976,Resolution of this motion requires examination of the claim filed.,{},2020-05-20 21:15:26.232872+00,2020-05-20 21:15:26.232888+00,,10
1977,"The claim is for ""all injuries proximately caused by the negligence... of the Government of Guam, its officers and employees, for injuries arising out of the wrongful arrest and wrongful imprisonment of claimant.. .said wrongful arrest and wrongful imprisonment having occurred on May 1, 1976, and May 2, 1976.""",{},2020-05-20 21:15:26.234347+00,2020-05-20 21:15:26.234364+00,,10
1978,This claim,{},2020-05-20 21:15:26.23577+00,2020-05-20 21:15:26.235786+00,,10
1979,Defendant relies on Kauss v.,{},2020-05-20 21:15:26.237166+00,2020-05-20 21:15:26.237182+00,,10
1980,"Government of Guam, Superior Court Case No. 680-77.",{},2020-05-20 21:15:26.238593+00,2020-05-20 21:15:26.238609+00,,10
1981,"But in Kauss summary judgment was granted where a plaintiff filed a claim for intentional acts, and later a complaint for negligence.",{},2020-05-20 21:15:26.240007+00,2020-05-20 21:15:26.240023+00,,10
1982,Here there is no question that the claim and complaint sound in negligence.,{},2020-05-20 21:15:26.241421+00,2020-05-20 21:15:26.241437+00,,10
1983,"The question is whether the claim is too broad, rather than too narrow as in Kauss.",{},2020-05-20 21:15:26.24302+00,2020-05-20 21:15:26.243036+00,,10
1984,"The notice of claim is not a pleading, neither is it a trap for the unwary.",{},2020-05-20 21:15:26.244572+00,2020-05-20 21:15:26.24459+00,,10
1985,"The claimant is not required to list his theories of recovery, but rather the facts which lead to liability.",{},2020-05-20 21:15:26.2461+00,2020-05-20 21:15:26.246118+00,,10
1986,The Court notes that such a claim may often be prepared by a lay person of limited education.,{},2020-05-20 21:15:26.248231+00,2020-05-20 21:15:26.248248+00,,10
